2001,9,Bermuda,Smiths,194,105,1
2001,9,Bermuda,Southampton,194,105,1
2001,9,Bermuda,Warwick,194,105,1
2001,9,Canada,Nova Scotia,167,111,1
2001,9,Mexico,Baja California Sur,232,121,1
2001,9,Mexico,Colima,232,121,1
2001,9,Mexico,Guerrero,232,121,1
2001,9,Mexico,Jalisco,232,121,1
2001,9,Mexico,Michoacán,232,121,1
2001,10,Bahamas,Biminis,222,125,1
2001,10,Bahamas,Central Andros,222,125,1
2001,10,Bahamas,Mangrove Cay,222,125,1
2001,10,Bahamas,North Andros,222,125,1
2001,10,Bahamas,South Andros,222,125,1
2001,10,Belize,Belize,232,121.5,2
2001,10,Belize,Cayo,232,118,1
2001,10,Belize,Corozal,232,118,1
2001,10,Belize,Orange Walk,232,118,1
2001,10,Belize,Stann Creek,232,118,1
2001,10,Belize,Toledo,232,118,1
2001,10,Cayman Islands,Bodden Town,232,121.5,2
2001,10,Cayman Islands,Cayman Brac,232,121.5,2
2001,10,Cayman Islands,East End,232,121.5,2
2001,10,Cayman Islands,George Town,232,121.5,2
2001,10,Cayman Islands,Little Cayman,232,121.5,2
2001,10,Cayman Islands,North Side,232,121.5,2
2001,10,Cayman Islands,West Bay,232,121.5,2
2001,10,Colombia,San Andrés y Providencia,232,118,1
2001,10,Cuba,Camagüey,222,125,1
2001,10,Cuba,Ciego de Ávila,222,125,1
2001,10,Cuba,Cienfuegos,222,125,1
2001,10,Cuba,Ciudad de la Habana,222,125,1
2001,10,Cuba,Isla de la Juventud,222,125,1
2001,10,Cuba,La Habana,222,125,1
2001,10,Cuba,Las Tunas,222,125,1
2001,10,Cuba,Matanzas,222,125,1
2001,10,Cuba,Pinar del Río,222,125,1
2001,10,Cuba,Sancti Spíritus,222,125,1
2001,10,Cuba,Villa Clara,222,125,1
2001,10,El Salvador,Ahuachapán,232,118,1
2001,10,El Salvador,Cabañas,232,118,1
2001,10,El Salvador,Chalatenango,232,118,1
2001,10,El Salvador,Cuscatlán,232,118,1
2001,10,El Salvador,La Libertad,232,118,1
2001,10,El Salvador,La Paz,232,118,1
2001,10,El Salvador,La Unión,232,118,1
2001,10,El Salvador,Morazán,232,118,1
2001,10,El Salvador,San Miguel,232,118,1
2001,10,El Salvador,San Salvador,232,118,1
2001,10,El Salvador,San Vicente,232,118,1
2001,10,El Salvador,Santa Ana,232,118,1
2001,10,El Salvador,Sonsonate,232,118,1
2001,10,El Salvador,Usulután,232,118,1
2001,10,Guatemala,Alta Verapaz,232,118,1
2001,10,Guatemala,Baja Verapaz,232,118,1
2001,10,Guatemala,Chimaltenango,232,118,1
2001,10,Guatemala,Chiquimula,232,118,1
2001,10,Guatemala,El Progreso,232,118,1
2001,10,Guatemala,Escuintla,232,118,1
2001,10,Guatemala,Guatemala,232,118,1
2001,10,Guatemala,Huehuetenango,232,118,1
2001,10,Guatemala,Izabal,232,118,1
2001,10,Guatemala,Jalapa,232,118,1
2001,10,Guatemala,Jutiapa,232,118,1
2001,10,Guatemala,Petén,232,118,1
2001,10,Guatemala,Quiché,232,118,1
2001,10,Guatemala,Sacatepéquez,232,118,1
2001,10,Guatemala,Santa Rosa,232,118,1
2001,10,Guatemala,Totonicapán,232,118,1
2001,10,Guatemala,Zacapa,232,118,1
2001,10,Honduras,Atlántida,232,118,1
2001,10,Honduras,Choluteca,232,118,1
2001,10,Honduras,Colón,232,121.5,2
2001,10,Honduras,Comayagua,232,118,1
2001,10,Honduras,Copán,232,118,1
2001,10,Honduras,Cortés,232,118,1
2001,10,Honduras,El Paraíso,232,118,1
2001,10,Honduras,Francisco Morazán,232,118,1
2001,10,Honduras,Gracias a Dios,232,121.5,2
2001,10,Honduras,Intibucá,232,118,1
2001,10,Honduras,Islas de la Bahía,232,121.5,2
2001,10,Honduras,La Paz,232,118,1
2001,10,Honduras,Lempira,232,118,1
2001,10,Honduras,Ocotepeque,232,118,1
2001,10,Honduras,Olancho,232,121.5,2
2001,10,Honduras,Santa Bárbara,232,118,1
2001,10,Honduras,Valle,232,118,1
2001,10,Honduras,Yoro,232,118,1
2001,10,Japan,Shizuoka,185,140,1
2001,10,Mexico,Campeche,232,118,1
2001,10,Mexico,Chiapas,232,118,1
2001,10,Mexico,Quintana Roo,232,121.5,2
2001,10,Mexico,Tabasco,232,118,1
2001,10,Mexico,Yucatán,232,118,1
2001,10,Nicaragua,Atlántico Norte,232,118,1
2001,10,Nicaragua,Chinandega,232,118,1
2001,10,Nicaragua,Estelí,232,118,1
2001,10,Nicaragua,Jinotega,232,118,1
2001,10,Nicaragua,Madriz,232,118,1
2001,10,Nicaragua,Matagalpa,232,118,1
2001,10,Nicaragua,Nueva Segovia,232,118,1
2001,10,United States,Florida,222,125,1
2001,12,Northern Mariana Islands,Northern Islands,194,116,1
2001,12,Northern Mariana Islands,Saipan,194,116,1
2001,12,Northern Mariana Islands,Tinian,194,116,1
2002,1,Mauritius,Black River,213,127,1
2002,1,Mauritius,Coco Island,213,127,1
2002,1,Mauritius,Flacq,213,127,1
2002,1,Mauritius,Grand Port,213,127,1
2002,1,Mauritius,Moka,213,127,1
2002,1,Mauritius,Pamplemousses,213,127,1
2002,1,Mauritius,Plaines Wilhems,213,127,1
2002,1,Mauritius,Port Louis,213,127,1
2002,1,Mauritius,Rivière du Rempart,213,127,1
2002,1,Mauritius,Rodriguez,213,127,1
2002,1,Mauritius,Savanne,213,127,1
2002,1,Reunion,Saint-Benoît,213,127,1
2002,1,Reunion,Saint-Denis,213,127,1
2002,1,Reunion,Saint-Paul,213,127,1
2002,1,Reunion,Saint-Pierre,213,127,1
2002,2,Mauritius,Black River,204,112,1
2002,2,Mauritius,Coco Island,204,112,1
2002,2,Mauritius,Flacq,204,112,1
2002,2,Mauritius,Grand Port,204,112,1
2002,2,Mauritius,Moka,204,112,1
2002,2,Mauritius,Pamplemousses,204,112,1
2002,2,Mauritius,Plaines Wilhems,204,112,1
2002,2,Mauritius,Port Louis,204,112,1
