586,12
586,11391
586,11407
587,5
587,80
587,2721
587,8601
588,341
588,342
588,559
588,55914
590,4
590,14
590,258
591,5
591,23
591,8253
591,19927
592,4
592,536
592,14120
593,5120
593,77882
593,77883
594,27
594,56
594,11084
595,33
596,306
597,4
597,306
597,574
598,345
598,346
598,856
598,10954
598,11444
598,11445
598,11446
599,4
600,385
600,6194
600,50819
601,33
601,56
602,306
602,347
603,79
603,372
603,1885
603,6194
604,79
604,172
604,375
604,1885
604,6194
605,79
605,172
605,1885
605,6194
606,33
606,205
607,56
607,441
607,49325
608,5
608,56
608,441
608,49325
609,396
609,8411
612,27
612,33
612,56
612,682
612,803
612,7383
612,17032
613,986
613,2278
613,2683
613,3391
613,5755
613,7025
613,7201
614,6181
614,10932
615,152
615,306
616,44
616,6194
616,14718
616,20634
617,1236
618,351
619,335
619,6194
619,13040
620,441
620,4267
620,47565
621,4
621,3978
622,208
622,353
622,354
622,355
622,357
622,2188
622,3315
622,3823
622,5358
622,9335
623,8411
623,11352
624,5
624,4541
624,14595
625,500
625,502
625,7049
626,85822
627,14
627,181
627,358
627,359
627,9349
628,360
629,361
629,9168
630,31892
631,225
631,5488
632,4
633,362
633,363
633,364
634,14
634,33
634,5870
634,10163
634,11358
635,559
635,13721
635,14723
635,24905
636,70
636,6194
637,14
637,370
638,105
638,236
638,373
638,374
639,97
639,365
640,367
640,368
640,11084
641,2188
642,306
642,381
642,382
643,383
643,5120
644,27
644,56
644,385
644,6194
646,60
646,7576
647,10038
648,479
649,386
649,387
649,11290
650,441
651,306
651,37667
651,79024
652,81
652,6194
652,7636
652,18990
652,19107
652,19108
653,1959
653,1960
654,5
654,388
655,181
655,1448
655,6116
655,7025
655,8366
655,36229
657,60
657,7576
657,10761
658,60
658,7576
658,10761
659,168
659,1521
659,1548
659,5982
659,6116
659,12838
659,59351
659,59352
660,7576
660,8411
661,7025
661,8568
661,10482
661,10869
661,11625
661,11626
662,533
662,6116
663,35
663,2061
664,33
664,56
664,6194
664,23370
665,8411
666,393
666,394
666,395
667,7576
668,60
668,7576
668,10761
669,397
670,398
670,399
671,436
671,6194
671,7364
672,436
672,437
672,6194
673,436
673,437
673,6194
674,462
674,6194
674,7364
675,6194
675,7364
676,130
676,9195
677,400
678,6
679,306
679,396
679,19747
680,14
680,59
680,216
681,60
681,7576
681,10761
682,60
682,7576
682,10761
685,400
686,6194
686,43910
687,406
687,1382
687,10163
688,56
688,171
688,6194
689,405
690,7933
691,60
691,7576
691,10761
692,407
693,27
693,33
693,2242
693,11391
694,88
694,6194
694,11272
695,8
695,272
695,408
696,60
696,13309
697,410
698,60
698,7576
699,60
699,7576
700,7576
701,13913
702,1317
702,6194
703,60
704,413
704,3462
704,11506
705,306
706,11626
707,7576
708,60
708,7576
709,7576
710,60
710,7576
711,414
711,415
711,441
711,50830
712,181
712,1382
712,10163
713,418
713,5186
713,7832
713,14089
714,7576
742,235
742,321
742,448
744,4
745,158
745,862
745,915
745,17032
746,5
746,469
746,470
746,472
746,473
746,474
747,33
747,443
747,694
747,9349
747,10163
747,10462
747,53047
747,53048
750,8411
751,8411
752,264
752,429
752,449
752,450
752,1885
752,6194
752,7307
752,23889
753,452
753,453
753,454
754,4
754,455
754,456
754,458
754,9195
754,25358
755,59
755,7405
755,11705
755,53009
756,2
757,8411
758,8411
759,306
760,459
760,460
760,16670
761,461
762,416
762,463
762,464
762,465
763,11
763,294
763,466
764,467
765,3102
765,47380
766,33
766,467
766,8411
766,10308
767,6194
767,7364
768,306
768,476
769,8880
770,1553
770,8411
771,306
771,477
772,306
772,477
773,43
773,2570
773,12808
774,44916
775,7159
776,481
777,1234
778,478
778,479
779,7448
780,1237
781,1972
782,5
782,216
783,5
783,500
783,501
783,502
783,503
783,504
784,185
784,486
784,1083
784,6419
784,7976
784,11011
784,18367
784,29327
784,44592
786,5
786,485
786,7293
787,433
787,491
787,508
787,1171
787,10104
788,306
788,10230
789,1931
790,494
790,495
790,498
791,497
791,498
792,41
792,469
793,484
794,306
794,2767
795,507
795,508
795,676
795,6194
795,20555
796,5
796,505
796,506
797,6181
798,509
799,510
800,511
801,554
801,9195
802,516
802,517
802,518
803,512
803,513
804,4
805,4
805,10324
806,306
806,519
807,12
807,4286
807,65394
808,27
808,520
808,521
809,27
809,520
809,521
810,27
810,521
811,33
811,23276
812,2
813,4
814,33
814,276
814,606
814,607
815,678
816,12
816,594
816,595
817,12
817,595
818,12
818,595
818,598
818,15888
818,52943
819,278
819,6194
819,11407
820,523
820,524
820,525
820,6194
821,60
821,526
822,10932
822,58215
823,528
823,12657
824,240
824,306
825,532
825,763
825,7339
825,53009
826,441
826,11356
827,141
827,533
827,534
828,306
829,4
829,6226
829,10208
830,8411
831,10330
832,43854
833,12778
833,20994
833,41116
834,126
834,3287
836,1223
837,33
837,541
837,542
837,543
838,1
838,33
838,536
839,26727
840,441
840,8263
840,11458
841,10308
842,546
842,547
842,561
842,562
843,539
843,540
844,255
844,354
844,19858
844,26492
845,6194
846,306
846,545
847,1
847,8411
847,20743
848,4
848,3166
849,441
849,553
850,8411
850,10757
851,2886
853,4
853,549
853,551
853,11358
853,22182
853,24136
853,24137
853,24138
854,12
854,552
855,130
855,497
855,1645
856,56
856,554
856,9195
856,10217
857,4
857,27
857,56
857,762
857,11362
858,559
859,1176
859,6194
859,18737
860,60
860,8791
861,559
861,14723
861,80461
862,3
863,3
864,5888
865,964
865,965
865,6068
865,23005
866,14
866,560
867,4
867,94856
868,563
868,564
868,565
868,566
869,306
869,8601
869,20004
871,306
871,12943
872,8411
873,56
873,4357
873,6194
874,441
874,571
875,4
876,572
876,2493
877,60
877,13866
878,618
878,619
879,56
879,559
880,575
880,576
880,577
881,903
883,60103
884,8
884,579
885,4
886,599
886,1138
886,8411
887,28205
888,33
888,56
888,1353
889,33
889,56
890,608
890,610
891,316
891,6194
892,582
892,14755
892,23677
892,25020
892,25021
892,25022
892,25023
892,25024
895,5120
896,26424
897,1988
898,584
899,60
899,4759
900,6
901,1315
902,311
902,590
902,591
902,592
902,850
902,851
902,1871
902,6639
902,7237
902,8170
902,9335
902,12009
902,18367
902,25020
902,25021
902,25129
902,47532
902,68517
902,79437
902,79438
902,79439
903,6194
903,11496
905,4903
907,8411
909,1460
909,8411
910,6194
911,13
912,219
912,599
912,16749
913,597
913,8411
914,60
914,71975
916,599
916,4051
917,600
918,455
918,559
918,601
918,1174
918,44425
919,2883
919,12657
920,2
920,3
921,14
921,23
921,33
921,631
921,9195
922,182
922,254
922,506
922,663
923,638
923,83715
924,572
924,655
924,656
924,657
924,78685
925,33
925,4319
926,27
926,2605
927,56
927,6194
928,56
928,6194
929,559
929,620
929,882
929,2833
929,11343
931,8040
931,74061
932,12364
934,222
934,603
934,18844
935,88
935,441
936,60
936,23533
938,5755
938,7508
939,6194
940,1221
941,1885
941,6194
942,1885
942,6194
943,1885
943,6194
944,1885
944,5739
944,6194
946,33
946,605
947,11356
948,14323
948,22814
949,508
949,675
949,6194
950,9383
950,11749
951,23
951,33
953,27
953,520
953,521
954,4
954,44
955,4
955,44
955,51199
956,4
956,44
956,264
956,658
956,2269
956,14714
956,22102
957,617
957,8411
961,12190
961,13913
962,1315
963,6194
964,33
965,6
965,11447
966,219
966,20931
967,611
967,10330
968,612
968,6194
975,60
975,611
976,613
977,69037
978,559
978,1236
978,57435
978,57436
979,616
979,694
979,856
979,1157
979,4176
979,5358
979,19233
980,306
981,8411
982,60
982,623
983,624
983,625
984,6194
984,15298
985,12226
985,17877
986,627
986,628
986,629
987,13
988,5
988,630
989,8411
990,306
990,22820
991,632
992,70279
993,2380
994,634
995,60
996,4
1018,373
1018,635
1018,636
1018,637
1018,5358
1023,1789
1024,11
1024,14
1024,294
1024,2306
1039,162
1039,608
1039,3391
1040,641
1040,642
1040,643
1040,10932
1049,104
1049,508
1049,644
1050,645
1051,306
1051,646
1051,73950
1052,650
1052,8411
1052,60762
1058,41
1058,651
1058,652
1059,882
1073,126
1073,3287
1073,22512
1073,22513
1073,22514
1075,105
1088,654
1089,25
1089,1644
1089,4248
1090,5
1090,620
1091,33
1091,662
1092,659
1092,660
1092,10932
1093,661
1103,494
1103,500
1103,502
1103,664
1114,665
1116,225
1116,707
1116,744
1116,1898
1116,2274
1116,2452
1116,3012
1116,5267
1116,7680
1116,12695
1116,12696
1116,19929
1116,19930
1116,19931
1116,19932
1116,19933
1123,932
1123,5870
1123,10163
1124,6194
1124,9195
1124,9996
1125,4
1125,27
1125,415
1126,667
1126,13323
1127,669
1127,11737
1127,12010
1127,12625
1162,18138
1163,670
1164,838
1164,2531
1164,10039
1164,11258
1165,225
1165,247
1165,258
1165,866
1165,1178
1165,5358
1165,10843
1165,16804
1213,4
1213,14
1213,679
1213,932
1244,424
1245,5
1245,2370
1246,5
1246,497
1246,696
1246,8411
1247,33
1247,70
1247,10210
1248,289
1248,2979
1248,6370
1248,10308
1248,16923
1248,20394
1248,20395
1249,10146
1250,441
1250,7295
1250,11370
1250,19551
1250,20241
1250,20475
1250,20476
1251,27
1251,56
1251,171
1251,6194
1252,10254
1252,10405
1253,14
1253,932
1254,942
1255,685
1255,822
1255,945
1255,946
1257,33
1257,12026
1259,43
1259,258
1259,284
1259,288
1259,289
1259,2452
1262,771
1262,1973
1265,10221
1265,23890
1265,60611
1266,43
1266,508
1266,6332
1266,10405
1267,2
1267,6125
1268,686
1268,10163
1269,198
1271,449
1271,923
1271,2994
1271,2995
1271,6194
1271,7636
1271,78685
1272,284
1272,289
1272,2452
1272,20478
1273,308
1273,3463
1273,6194
1273,30900
1273,70995
1277,680
1277,681
1278,682
1278,11561
1278,20783
1279,684
1280,684
1280,685
1281,686
1281,1382
1281,10163
1282,794
1282,795
1283,1026
1283,1027
1284,6861
1284,7864
1285,1024
1294,7333
1294,14794
1294,73852
1358,1391
1358,1392
1358,1393
1359,35
1359,6455
1359,15231
1360,14
1360,35
1360,689
1360,690
1361,688
1362,688
1363,37
1363,691
1363,1382
1363,10163
1364,693
1364,694
1364,6780
1364,9335
1364,11954
1364,11955
1365,35
1365,695
1366,60
1367,60
1368,41
1369,559
1369,14723
1370,559
1370,14723
1371,60
1372,348
1372,430
1372,449
1372,705
1372,6194
1372,7380
1372,20938
1373,700
1374,60
1375,60
1376,697
1376,699
1377,4
1378,1615
1378,1616
1378,1617
1379,706
1380,306
1381,508
1381,6194
1381,6438
1381,7503
1381,10104
1382,307
1387,15830
1389,33
1389,216
1391,1101
1391,1102
1391,10932
1392,11489
1392,12247
1392,89129
1392,93091
1392,93092
1393,823
1393,15268
1393,16051
1393,19677
1393,21338
1394,23119
1394,32054
1396,5120
1398,5120
1402,441
1402,1423
1402,7295
1402,12485
1404,698
1404,707
1404,7680
1404,12695
1404,19930
1404,27559
1404,95346
1405,8411
1406,5
1406,12
1406,97
1407,3823
1407,5358
1407,6586
1407,7799
1407,11942
1407,22997
1407,31660
1407,84482
1407,84483
1408,183
1408,415
1408,8411
1408,14723
1410,1901
1410,8441
1411,8
1412,14
1412,889
1412,1419
1413,360
1413,6194
1414,15469
1415,1420
1416,11554
1416,12743
1417,2029
1417,7470
1417,11628
1418,10011
1418,87870
1419,191
1419,21248
1419,29008
1421,53
1421,64
1422,829
1422,5552
1422,6194
1422,7380
1422,45778
1427,342
1427,753
1427,1208
1427,2116
1427,2875
1427,5755
1427,7956
1428,441
1428,7405
1428,10807
1429,4319
1429,9195
1430,803
1430,11104
1430,26136
1430,26137
1430,26138
1430,26139
1430,26140
1433,1102
1433,9335
1433,11628
1433,11736
1433,11955
1439,711
1440,12
1440,716
1440,2570
1441,713
1441,714
1443,70
1448,719
1448,721
1450,3689
1450,11552
1450,11553
1452,429
1452,923
1452,6194
1452,9168
1479,1597
1479,6194
1480,10330
1481,92031
1482,1595
1482,1596
1483,69112
1484,1594
1485,8411
1487,5
1487,497
1487,552
1487,840
1487,21497
1488,727
1491,1187
1491,11345
1491,12260
1491,25432
1491,52740
1492,4
1492,9
1492,591
1492,634
1492,10898
1492,10899
1492,10900
1492,10901
1492,10902
1493,79
1493,97
1493,172
1493,4258
1494,724
1495,264
1495,306
1495,1645
1495,4169
1495,19477
1495,19478
1495,19479
1495,19480
1495,19482
1495,19483
1496,33
1496,17823
1496,47030
1496,47031
1497,12
1497,2521
1498,12
1498,2521
1499,12
1499,969
1499,53677
1523,43
1523,245
1523,284
1523,698
1523,2452
1523,6705
1523,20369
1523,20370
1534,306
1534,444
1534,445
1534,11317
1535,33
1535,656
1535,657
1535,780
1535,919
1535,7385
1537,4
1538,4
1538,27
1538,11084
1538,11463
1539,725
1540,726
1541,841
1541,8411
1541,21854
1542,306
1542,7458
1544,288
1544,315
1544,1972
1544,2650
1544,2651
1544,10146
1544,42272
1544,52728
1544,52729
1546,58
1546,12260
1547,6194
1548,60
1548,216
1548,247
1548,826
1548,2130
1549,6301
1549,23433
1549,26466
1550,728
1550,26468
1551,441
1551,5738
1552,23
1552,33
1553,729
1554,3492
1554,10932
1554,21612
1554,42043
1555,732
1556,9181
1557,161
1559,1627
1559,1628
1560,940
1560,941
1560,7254
1561,6116
1561,14680
1562,284
1562,359
1562,785
1562,2452
1562,2890
1562,10890
1563,6116
1566,1626
1567,104
1567,1157
1567,1158
1571,289
1571,306
1571,444
1571,890
1571,11845
1572,306
1572,1504
1573,306
1573,1073
1573,1885
1574,14
1574,734
1574,8797
1576,248
1576,342
1576,939
1576,5755
1577,248
1577,53530
1578,60
1579,152
1579,4564
1579,9195
1580,1554
1580,6194
1580,8411
1581,5
1581,33
1581,735
1581,7295
1583,736
1584,4
1584,258
1584,2348
1584,8647
1584,21409
1584,88628
1585,6
1585,11770
1586,441
1586,1271
1586,23651
1586,54502
1587,4
1588,919
1589,8719
1589,8934
1590,737
1590,739
1591,740
1591,1704
1591,5755
1591,24212
1592,4
1593,289
1593,306
1593,436
1593,2575
1594,60
1594,92221
1595,741
1595,742
1595,26469
1596,1271
1597,27
1597,33
1597,11391
1597,41248
1598,33
1598,56
1598,691
1598,11391
1599,43
1599,258
1599,892
1599,8874
1599,23488
1599,23489
1600,5358
1600,7984
1600,12984
1600,63751
1607,7429
1607,11308
1608,1213
1608,1214
1609,248
1609,718
1609,1178
1609,5358
1609,39735
1609,66592
1610,1261
1610,1508
1611,191
1611,736
1611,1107
1613,246
1613,803
1613,1218
1613,1268
1613,1269
1613,1270
1613,8582
1613,18620
1613,52619
1618,441
1618,821
1618,1045
1620,306
1620,444
1620,867
1620,6896
1620,11746
1620,11747
1621,4
1621,11142
1622,744
1623,306
1624,23
1624,33
1626,220
1626,745
1626,10932
1627,53
1627,64
1627,15749
1628,53
1628,22657
1630,34
1631,243
1631,18367
1631,18477
1631,25899
1632,41
1633,33
1634,104
1634,508
1634,644
1634,6194
1634,23397
1635,27
1635,6194
1635,11084
1636,306
1636,508
1636,73949
1637,306
1639,306
1639,35304
1640,1632
1640,2087
1640,2448
1640,12260
1640,19528
1640,25432
1640,25433
1640,25434
1641,27
1641,1560
1642,5
1643,60
1643,64
1643,7508
1644,306
1645,508
1645,6194
1646,215
1646,216
1646,20396
1647,58262
1648,41
1649,41
1649,365
1651,53
1651,64
1651,34403
1652,191
1653,191
1653,316
1653,1143
1653,6638
1653,6705
1653,9962
1653,17469
1653,19027
1654,8411
1654,14159
1654,79298
1656,56
1656,441
1660,53
1660,64
1661,1972
1662,41
1662,364
1662,761
1665,7429
1665,11486
1665,13507
1667,856
1667,5358
1667,7658
1667,8661
1667,66329
1667,66330
1667,66331
1669,4
1669,1693
1669,2767
1673,441
1673,16326
1675,53
1675,1650
1675,10460
1676,4
1677,33
1677,2233
1677,2234
1677,8833
1678,622
1679,882
1680,882
1680,46976
1682,882
1683,79
1683,1786
1683,6194
1683,15763
1683,19965
1685,306
1685,12943
1687,306
1687,12943
1688,306
1688,12943
1689,14
1690,1507
1690,1631
1690,1632
1690,1633
1690,3287
1690,17793
1691,35
1691,1633
1691,3287
1694,1212
1696,35
1696,995
1696,1838
1696,45966
1697,101
1698,161
1700,5
1700,97
1700,365
1701,130
1701,3589
1701,9195
1701,78338
1701,78339
1702,1625
1705,306
1705,22542
1710,508
1710,10104
1712,6194
1713,33
1713,4319
1714,10326
1714,10327
1715,14
1715,1693
1715,1811
1716,53
1716,3823
1716,6849
1716,10897
1717,441
1717,1208
1717,7295
1717,11317
1717,23238
1718,6194
1719,53
1719,10932
1719,23469
1721,10509
1721,12063
1722,14
1722,33
1723,441
1723,624
1723,13954
1723,29119
1724,33
1724,420
1724,11533
1724,25121
1725,60
1725,8268
1725,90571
1726,4
1726,420
1727,33
1727,10201
1727,12646
1729,877
1729,2269
1729,3393
1729,7295
1730,373
1730,747
1730,5870
1730,11608
1730,11609
1730,11610
1731,2254
1731,2865
1731,19107
1731,27897
